Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
E0,07/09/96,Liverpool,Southampton,2,1,H,1,0,H
E0,07/09/96,Middlesbrough,Coventry,4,0,H,2,0,H
E0,07/09/96,Nott'm Forest,Leicester City,0,0,D,0,0,D
E0,07/09/96,Sheffield Weds,Chelsea,0,2,A,0,1,A
E0,07/09/96,Tottenham Hotspur,Newcastle United,1,2,A,1,1,D
E0,07/09/96,Wimbledon,Everton,4,0,H,1,0,H
E0,08/09/96,Sunderland,West Ham United,0,0,D,0,0,D
E0,09/09/96,Blackburn Rovers,Derby,1,2,A,1,1,D
E0,14/09/96,Coventry,Leeds United,2,1,H,0,1,A
E0,14/09/96,Derby,Sunderland,1,0,H,0,0,D
E0,14/09/96,Everton,Middlesbrough,1,2,A,1,0,H
E0,14/09/96,Manchester United,Nott'm Forest,4,1,H,2,1,H
E0,14/09/96,Newcastle United,Blackburn Rovers,2,1,H,1,0,H
E0,14/09/96,Southampton,Tottenham Hotspur,0,1,A,0,0,D
E0,14/09/96,West Ham United,Wimbledon,0,2,A,0,0,D
E0,15/09/96,Chelsea,Aston Villa,1,1,D,1,1,D
E0,15/09/96,Leicester City,Liverpool,0,3,A,0,0,D
E0,16/09/96,Arsenal,Sheffield Weds,4,1,H,0,1,A
E0,21/09/96,Aston Villa,Manchester United,0,0,D,0,0,D
E0,21/09/96,Blackburn Rovers,Everton,1,1,D,1,1,D
E0,21/09/96,Leeds United,Newcastle United,0,1,A,0,0,D
E0,21/09/96,Liverpool,Chelsea,5,1,H,3,0,H
E0,21/09/96,Middlesbrough,Arsenal,0,2,A,0,2,A
E0,21/09/96,Nott'm Forest,West Ham United,0,2,A,0,1,A
E0,21/09/96,Sheffield Weds,Derby,0,0,D,0,0,D
E0,21/09/96,Sunderland,Coventry,1,0,H,0,0,D
E0,22/09/96,Tottenham Hotspur,Leicester City,1,2,A,0,1,A
E0,23/09/96,Wimbledon,Southampton,3,1,H,2,0,H
E0,28/09/96,Arsenal,Sunderland,2,0,H,0,0,D
E0,28/09/96,Chelsea,Nott'm Forest,1,1,D,0,0,D
E0,28/09/96,Coventry,Blackburn Rovers,0,0,D,0,0,D
E0,28/09/96,Derby,Wimbledon,0,2,A,0,0,D
E0,28/09/96,Everton,Sheffield Weds,2,0,H,1,0,H
E0,28/09/96,Leicester City,Leeds United,1,0,H,0,0,D
E0,28/09/96,Southampton,Middlesbrough,4,0,H,2,0,H
E0,29/09/96,Manchester United,Tottenham Hotspur,2,0,H,1,0,H
E0,29/09/96,West Ham United,Liverpool,1,2,A,1,1,D
E0,30/09/96,Newcastle United,Aston Villa,4,3,H,3,1,H
E0,12/10/96,Blackburn Rovers,Arsenal,0,2,A,0,1,A
E0,12/10/96,Derby,Newcastle United,0,1,A,0,0,D
E0,12/10/96,Everton,West Ham United,2,1,H,1,0,H
E0,12/10/96,Leeds United,Nott'm Forest,2,0,H,0,0,D
E0,12/10/96,Leicester City,Chelsea,1,3,A,1,0,H
E0,12/10/96,Manchester United,Liverpool,1,0,H,1,0,H
E0,12/10/96,Tottenham Hotspur,Aston Villa,1,0,H,0,0,D
E0,12/10/96,Wimbledon,Sheffield Weds,4,2,H,2,1,H
E0,13/10/96,Coventry,Southampton,1,1,D,0,1,A
E0,14/10/96,Sunderland,Middlesbrough,2,2,D,1,1,D
E0,19/10/96,Arsenal,Coventry,0,0,D,0,0,D
E0,19/10/96,Aston Villa,Leeds United,2,0,H,0,0,D
E0,19/10/96,Chelsea,Wimbledon,2,4,A,1,2,A
E0,19/10/96,Middlesbrough,Tottenham Hotspur,0,3,A,0,2,A
E0,19/10/96,Nott'm Forest,Derby,1,1,D,1,0,H
E0,19/10/96,Sheffield Weds,Blackburn Rovers,1,1,D,1,0,H
E0,19/10/96,Southampton,Sunderland,3,0,H,1,0,H
E0,19/10/96,West Ham United,Leicester City,1,0,H,0,0,D
E0,20/10/96,Newcastle United,Manchester United,5,0,H,2,0,H
E0,26/10/96,Arsenal,Leeds United,3,0,H,2,0,H
E0,26/10/96,Chelsea,Tottenham Hotspur,3,1,H,1,1,D
E0,26/10/96,Coventry,Sheffield Weds,0,0,D,0,0,D
E0,26/10/96,Leicester City,Newcastle United,2,0,H,1,0,H
E0,26/10/96,Middlesbrough,Wimbledon,0,0,D,0,0,D
E0,26/10/96,Southampton,Manchester United,6,3,H,3,1,H
E0,26/10/96,Sunderland,Aston Villa,1,0,H,1,0,H
E0,26/10/96,West Ham United,Blackburn Rovers,2,1,H,0,1,A
E0,27/10/96,Liverpool,Derby,2,1,H,0,0,D
E0,28/10/96,Nott'm Forest,Everton,0,1,A,0,1,A
E0,02/11/96,Aston Villa,Nott'm Forest,2,0,H,1,0,H
E0,02/11/96,Derby,Leicester City,2,0,H,0,0,D
E0,02/11/96,Leeds United,Sunderland,3,0,H,1,0,H
E0,02/11/96,Manchester United,Chelsea,1,2,A,0,1,A
E0,02/11/96,Sheffield Weds,Southampton,1,1,D,1,0,H
E0,02/11/96,Tottenham Hotspur,West Ham United,1,0,H,0,0,D
E0,02/11/96,Wimbledon,Arsenal,2,2,D,1,1,D
E0,03/11/96,Blackburn Rovers,Liverpool,3,0,H,2,0,H
E0,03/11/96,Newcastle United,Middlesbrough,3,1,H,1,0,H
E0,04/11/96,Everton,Coventry,1,1,D,1,0,H
E0,16/11/96,Aston Villa,Leicester City,1,3,A,1,2,A
E0,16/11/96,Blackburn Rovers,Chelsea,1,1,D,0,0,D
E0,16/11/96,Everton,Southampton,7,1,H,5,1,H
E0,16/11/96,Leeds United,Liverpool,0,2,A,0,1,A
E0,16/11/96,Manchester United,Arsenal,1,0,H,0,0,D
E0,16/11/96,Newcastle United,West Ham United,1,1,D,0,1,A
E0,16/11/96,Tottenham Hotspur,Sunderland,2,0,H,1,0,H
E0,16/11/96,Wimbledon,Coventry,2,2,D,1,0,H
E0,17/11/96,Derby,Middlesbrough,2,1,H,1,0,H
E0,18/11/96,Sheffield Weds,Nott'm Forest,2,0,H,0,0,D
E0,20/11/96,Liverpool,Everton,1,1,D,1,0,H
E0,23/11/96,Chelsea,Newcastle United,1,1,D,1,1,D
E0,23/11/96,Coventry,Aston Villa,1,2,A,0,1,A
E0,23/11/96,Leicester City,Everton,1,2,A,0,1,A
E0,23/11/96,Liverpool,Wimbledon,1,1,D,1,0,H
E0,23/11/96,Middlesbrough,Manchester United,2,2,D,1,1,D
E0,23/11/96,Southampton,Leeds United,0,2,A,0,0,D
E0,23/11/96,Sunderland,Sheffield Weds,1,1,D,0,0,D
E0,23/11/96,West Ham United,Derby,1,1,D,1,1,D
E0,24/11/96,Arsenal,Tottenham Hotspur,3,1,H,1,0,H
E0,25/11/96,Nott'm Forest,Blackburn Rovers,2,2,D,1,0,H
E0,30/11/96,Aston Villa,Middlesbrough,1,0,H,1,0,H
E0,30/11/96,Blackburn Rovers,Southampton,2,1,H,1,0,H
E0,30/11/96,Derby,Coventry,2,1,H,1,1,D
E0,30/11/96,Everton,Sunderland,1,3,A,0,0,D
E0,30/11/96,Manchester United,Leicester City,3,1,H,0,0,D
E0,30/11/96,Newcastle United,Arsenal,1,2,A,1,1,D
E0,30/11/96,Sheffield Weds,West Ham United,0,0,D,0,0,D
E0,30/11/96,Wimbledon,Nott'm Forest,1,0,H,1,0,H
E0,01/12/96,Leeds United,Chelsea,2,0,H,2,0,H
E0,02/12/96,Tottenham Hotspur,Liverpool,0,2,A,0,1,A
E0,03/12/96,Middlesbrough,Leicester City,0,2,A,0,1,A
E0,04/12/96,Arsenal,Southampton,3,1,H,1,0,H
E0,04/12/96,West Ham United,Aston Villa,0,2,A,0,1,A
E0,07/12/96,Arsenal,Derby,2,2,D,1,0,H
E0,07/12/96,Chelsea,Everton,2,2,D,1,2,A
E0,07/12/96,Coventry,Tottenham Hotspur,1,2,A,0,1,A
E0,07/12/96,Leicester City,Blackburn Rovers,1,1,D,0,1,A
E0,07/12/96,Liverpool,Sheffield Weds,0,1,A,0,1,A
E0,07/12/96,Middlesbrough,Leeds United,0,0,D,0,0,D
E0,07/12/96,Southampton,Aston Villa,0,1,A,0,1,A
E0,07/12/96,Sunderland,Wimbledon,1,3,A,0,2,A
E0,08/12/96,West Ham United,Manchester United,2,2,D,0,0,D
E0,09/12/96,Nott'm Forest,Newcastle United,0,0,D,0,0,D
E0,14/12/96,Leeds United,Tottenham Hotspur,0,0,D,0,0,D
E0,14/12/96,Liverpool,Middlesbrough,5,1,H,3,0,H
E0,14/12/96,Wimbledon,Blackburn Rovers,1,0,H,0,0,D
E0,15/12/96,Sunderland,Chelsea,3,0,H,1,0,H
E0,16/12/96,Derby,Everton,0,1,A,0,0,D
E0,17/12/96,Coventry,Newcastle United,2,1,H,2,0,H
E0,17/12/96,Liverpool,Nott'm Forest,4,2,H,2,1,H
E0,18/12/96,Sheffield Weds,Manchester United,1,1,D,0,0,D
E0,21/12/96,Chelsea,West Ham United,3,1,H,3,1,H
E0,21/12/96,Everton,Leeds United,0,0,D,0,0,D
E0,21/12/96,Leicester City,Coventry,0,2,A,0,1,A
E0,21/12/96,Manchester United,Sunderland,5,0,H,2,0,H
E0,21/12/96,Nott'm Forest,Arsenal,2,1,H,0,0,D
E0,21/12/96,Southampton,Derby,3,1,H,2,1,H
E0,21/12/96,Tottenham Hotspur,Sheffield Weds,1,1,D,1,1,D
E0,22/12/96,Aston Villa,Wimbledon,5,0,H,2,0,H
E0,23/12/96,Newcastle United,Liverpool,1,1,D,1,1,D
E0,26/12/96,Aston Villa,Chelsea,0,2,A,0,0,D
E0,26/12/96,Blackburn Rovers,Newcastle United,1,0,H,0,0,D
E0,26/12/96,Leeds United,Coventry,1,3,A,1,3,A
E0,26/12/96,Liverpool,Leicester City,1,1,D,0,0,D
E0,26/12/96,Middlesbrough,Everton,4,2,H,2,2,D
E0,26/12/96,Nott'm Forest,Manchester United,0,4,A,0,2,A
E0,26/12/96,Sheffield Weds,Arsenal,0,0,D,0,0,D
E0,26/12/96,Sunderland,Derby,2,0,H,0,0,D
E0,26/12/96,Tottenham Hotspur,Southampton,3,1,H,2,1,H
E0,28/12/96,Arsenal,Aston Villa,2,2,D,1,0,H
E0,28/12/96,Chelsea,Sheffield Weds,2,2,D,2,1,H
E0,28/12/96,Coventry,Middlesbrough,3,0,H,1,0,H
E0,28/12/96,Derby,Blackburn Rovers,0,0,D,0,0,D
E0,28/12/96,Everton,Wimbledon,1,3,A,1,0,H
E0,28/12/96,Leicester City,Nott'm Forest,2,2,D,1,1,D
E0,28/12/96,Manchester United,Leeds United,1,0,H,1,0,H
E0,28/12/96,Newcastle United,Tottenham Hotspur,7,1,H,2,0,H
E0,28/12/96,West Ham United,Sunderland,2,0,H,1,0,H
E0,29/12/96,Southampton,Liverpool,0,1,A,0,0,D
E0,01/01/97,Arsenal,Middlesbrough,2,0,H,2,0,H
E0,01/01/97,Chelsea,Liverpool,1,0,H,1,0,H
E0,01/01/97,Coventry,Sunderland,2,2,D,2,2,D
E0,01/01/97,Everton,Blackburn Rovers,0,2,A,0,2,A
E0,01/01/97,Manchester United,Aston Villa,0,0,D,0,0,D
E0,01/01/97,Newcastle United,Leeds United,3,0,H,1,0,H
E0,01/01/97,West Ham United,Nott'm Forest,0,1,A,0,1,A
E0,11/01/97,Aston Villa,Newcastle United,2,2,D,1,2,A
E0,11/01/97,Blackburn Rovers,Coventry,4,0,H,3,0,H
E0,11/01/97,Leeds United,Leicester City,3,0,H,2,0,H
E0,11/01/97,Liverpool,West Ham United,0,0,D,0,0,D
E0,11/01/97,Middlesbrough,Southampton,0,1,A,0,0,D
E0,11/01/97,Nott'm Forest,Chelsea,2,0,H,1,0,H
E0,11/01/97,Sheffield Weds,Everton,2,1,H,1,0,H
E0,11/01/97,Sunderland,Arsenal,1,0,H,0,0,D
E0,11/01/97,Wimbledon,Derby,1,1,D,0,0,D
E0,12/01/97,Tottenham Hotspur,Manchester United,1,2,A,1,1,D
E0,18/01/97,Chelsea,Derby,3,1,H,2,1,H
E0,18/01/97,Coventry,Manchester United,0,2,A,0,0,D
E0,18/01/97,Leicester City,Wimbledon,1,0,H,0,0,D
E0,18/01/97,Liverpool,Aston Villa,3,0,H,0,0,D
E0,18/01/97,Middlesbrough,Sheffield Weds,4,2,H,2,1,H
E0,18/01/97,Southampton,Newcastle United,2,2,D,0,1,A
E0,18/01/97,Sunderland,Blackburn Rovers,0,0,D,0,0,D
E0,19/01/97,Arsenal,Everton,3,1,H,0,0,D
E0,19/01/97,Nott'm Forest,Tottenham Hotspur,2,1,H,0,1,A
E0,20/01/97,West Ham United,Leeds United,0,2,A,0,0,D
E0,29/01/97,Aston Villa,Sheffield Weds,0,1,A,0,0,D
E0,29/01/97,Leeds United,Derby,0,0,D,0,0,D
E0,29/01/97,Leicester City,Sunderland,1,1,D,1,1,D
E0,29/01/97,Manchester United,Wimbledon,2,1,H,0,0,D
E0,29/01/97,Newcastle United,Everton,4,1,H,0,1,A
E0,29/01/97,Nott'm Forest,Coventry,0,1,A,0,0,D
E0,29/01/97,Tottenham Hotspur,Blackburn Rovers,2,1,H,1,0,H
E0,29/01/97,West Ham United,Arsenal,1,2,A,0,1,A
E0,01/02/97,Aston Villa,Sunderland,1,0,H,1,0,H
E0,01/02/97,Blackburn Rovers,West Ham United,2,1,H,2,0,H
E0,01/02/97,Derby,Liverpool,0,1,A,0,0,D
E0,01/02/97,Everton,Nott'm Forest,2,0,H,0,0,D
E0,01/02/97,Leeds United,Arsenal,0,0,D,0,0,D
E0,01/02/97,Manchester United,Southampton,2,1,H,1,1,D
E0,01/02/97,Sheffield Weds,Coventry,0,0,D,0,0,D
E0,01/02/97,Tottenham Hotspur,Chelsea,1,2,A,0,1,A
E0,01/02/97,Wimbledon,Middlesbrough,1,1,D,1,0,H
E0,02/02/97,Newcastle United,Leicester City,4,3,H,1,0,H
E0,15/02/97,Derby,West Ham United,1,0,H,0,0,D
E0,15/02/97,Tottenham Hotspur,Arsenal,0,0,D,0,0,D
E0,19/02/97,Arsenal,Manchester United,1,2,A,0,2,A
E0,19/02/97,Aston Villa,Coventry,2,1,H,1,0,H
E0,19/02/97,Derby,Sheffield Weds,2,2,D,1,1,D
E0,19/02/97,Liverpool,Leeds United,4,0,H,3,0,H
E0,22/02/97,Chelsea,Manchester United,1,1,D,1,0,H
E0,22/02/97,Coventry,Everton,0,0,D,0,0,D
E0,22/02/97,Leicester City,Derby,4,2,H,3,1,H
E0,22/02/97,Liverpool,Blackburn Rovers,0,0,D,0,0,D
E0,22/02/97,Middlesbrough,Newcastle United,0,1,A,0,1,A
E0,22/02/97,Nott'm Forest,Aston Villa,0,0,D,0,0,D
E0,22/02/97,Southampton,Sheffield Weds,2,3,A,2,0,H
E0,22/02/97,Sunderland,Leeds United,0,1,A,0,0,D
E0,23/02/97,Arsenal,Wimbledon,0,1,A,0,1,A
E0,24/02/97,West Ham United,Tottenham Hotspur,4,3,H,3,2,H
E0,26/02/97,Southampton,Wimbledon,0,0,D,0,0,D
E0,01/03/97,Blackburn Rovers,Sunderland,1,0,H,0,0,D
E0,01/03/97,Derby,Chelsea,3,2,H,0,1,A
E0,01/03/97,Everton,Arsenal,0,2,A,0,2,A
E0,01/03/97,Leeds United,West Ham United,1,0,H,0,0,D
E0,01/03/97,Manchester United,Coventry,3,1,H,2,0,H
E0,01/03/97,Newcastle United,Southampton,0,1,A,0,0,D
E0,01/03/97,Sheffield Weds,Middlesbrough,3,1,H,2,0,H
E0,01/03/97,Tottenham Hotspur,Nott'm Forest,0,1,A,0,1,A
E0,01/03/97,Wimbledon,Leicester City,1,3,A,0,3,A
E0,02/03/97,Aston Villa,Liverpool,1,0,H,0,0,D
E0,03/03/97,Coventry,Wimbledon,1,1,D,1,1,D
E0,04/03/97,Sunderland,Tottenham Hotspur,0,4,A,0,3,A
E0,05/03/97,Chelsea,Blackburn Rovers,1,1,D,0,0,D
E0,05/03/97,Leicester City,Aston Villa,1,0,H,0,0,D
E0,05/03/97,Middlesbrough,Derby,6,1,H,1,0,H
E0,05/03/97,Nott'm Forest,Sheffield Weds,0,3,A,0,0,D
E0,05/03/97,Southampton,Everton,2,2,D,0,2,A
E0,08/03/97,Arsenal,Nott'm Forest,2,0,H,0,0,D
E0,08/03/97,Coventry,Leicester City,0,0,D,0,0,D
E0,08/03/97,Leeds United,Everton,1,0,H,1,0,H
E0,08/03/97,Sunderland,Manchester United,2,1,H,0,0,D
E0,10/03/97,Liverpool,Newcastle United,4,3,H,3,0,H
E0,11/03/97,Blackburn Rovers,Nott'm Forest,1,1,D,0,1,A
E0,12/03/97,Leeds United,Southampton,0,0,D,0,0,D
E0,12/03/97,Sheffield Weds,Sunderland,2,1,H,1,1,D
E0,12/03/97,West Ham United,Chelsea,3,2,H,0,1,A
E0,15/03/97,Aston Villa,West Ham United,0,0,D,0,0,D
E0,15/03/97,Blackburn Rovers,Wimbledon,3,1,H,2,1,H
E0,15/03/97,Everton,Derby,1,0,H,0,0,D
E0,15/03/97,Leicester City,Middlesbrough,1,3,A,0,3,A
E0,15/03/97,Manchester United,Sheffield Weds,2,0,H,1,0,H
E0,15/03/97,Newcastle United,Coventry,4,0,H,2,0,H
E0,15/03/97,Nott'm Forest,Liverpool,1,1,D,1,1,D
E0,15/03/97,Southampton,Arsenal,0,2,A,0,1,A
E0,15/03/97,Tottenham Hotspur,Leeds United,1,0,H,1,0,H
E0,16/03/97,Chelsea,Sunderland,6,2,H,2,0,H
E0,18/03/97,Wimbledon,West Ham United,1,1,D,1,0,H
E0,19/03/97,Chelsea,Southampton,1,0,H,1,0,H
E0,19/03/97,Leicester City,Tottenham Hotspur,1,1,D,0,0,D
E0,19/03/97,Middlesbrough,Blackburn Rovers,2,1,H,1,0,H
E0,22/03/97,Blackburn Rovers,Aston Villa,0,2,A,0,0,D
E0,22/03/97,Coventry,West Ham United,1,3,A,1,2,A
E0,22/03/97,Derby,Tottenham Hotspur,4,2,H,2,1,H
E0,22/03/97,Everton,Manchester United,0,2,A,0,1,A
E0,22/03/97,Middlesbrough,Chelsea,1,0,H,0,0,D
E0,22/03/97,Sheffield Weds,Leeds United,2,2,D,1,2,A
E0,22/03/97,Southampton,Leicester City,2,2,D,1,0,H
E0,22/03/97,Sunderland,Nott'm Forest,1,1,D,0,0,D
E0,23/03/97,Wimbledon,Newcastle United,1,1,D,1,0,H
E0,24/03/97,Arsenal,Liverpool,1,2,A,0,0,D
E0,24/03/97,Middlesbrough,Nott'm Forest,1,1,D,0,1,A
E0,05/04/97,Aston Villa,Everton,3,1,H,1,1,D
E0,05/04/97,Chelsea,Arsenal,0,3,A,0,1,A
E0,05/04/97,Manchester United,Derby,2,3,A,0,2,A
E0,05/04/97,Newcastle United,Sunderland,1,1,D,0,1,A
E0,05/04/97,Nott'm Forest,Southampton,1,3,A,0,1,A
E0,05/04/97,Tottenham Hotspur,Wimbledon,1,0,H,0,0,D
E0,06/04/97,Liverpool,Coventry,1,2,A,0,0,D
E0,07/04/97,Leeds United,Blackburn Rovers,0,0,D,0,0,D
E0,09/04/97,Coventry,Chelsea,3,1,H,0,1,A
E0,09/04/97,Derby,Southampton,1,1,D,0,0,D
E0,09/04/97,Everton,Leicester City,1,1,D,1,0,H
E0,09/04/97,Sheffield Weds,Tottenham Hotspur,2,1,H,1,1,D
E0,09/04/97,West Ham United,Middlesbrough,0,0,D,0,0,D
E0,09/04/97,Wimbledon,Aston Villa,0,2,A,0,1,A
E0,12/04/97,Arsenal,Leicester City,2,0,H,1,0,H
E0,12/04/97,Blackburn Rovers,Manchester United,2,3,A,1,2,A
E0,12/04/97,Derby,Aston Villa,2,1,H,2,0,H
E0,12/04/97,Everton,Tottenham Hotspur,1,0,H,1,0,H
E0,12/04/97,Southampton,West Ham United,2,0,H,2,0,H
E0,13/04/97,Sheffield Weds,Newcastle United,1,1,D,0,1,A
E0,13/04/97,Sunderland,Liverpool,1,2,A,0,1,A
E0,16/04/97,Everton,Liverpool,1,1,D,0,1,A
E0,16/04/97,Newcastle United,Chelsea,3,1,H,3,0,H
E0,16/04/97,Wimbledon,Leeds United,2,0,H,1,0,H
E0,19/04/97,Arsenal,Blackburn Rovers,1,1,D,1,0,H
E0,19/04/97,Aston Villa,Tottenham Hotspur,1,1,D,0,0,D
E0,19/04/97,Chelsea,Leicester City,2,1,H,1,0,H
E0,19/04/97,Liverpool,Manchester United,1,3,A,1,2,A
E0,19/04/97,Middlesbrough,Sunderland,0,1,A,0,1,A
E0,19/04/97,Newcastle United,Derby,3,1,H,1,1,D
E0,19/04/97,Nott'm Forest,Leeds United,1,1,D,1,0,H
E0,19/04/97,Sheffield Weds,Wimbledon,3,1,H,1,0,H
E0,19/04/97,Southampton,Coventry,2,2,D,1,0,H
E0,19/04/97,West Ham United,Everton,2,2,D,2,0,H
E0,21/04/97,Coventry,Arsenal,1,1,D,1,1,D
E0,22/04/97,Blackburn Rovers,Sheffield Weds,4,1,H,3,0,H
E0,22/04/97,Leeds United,Aston Villa,0,0,D,0,0,D
E0,22/04/97,Sunderland,Southampton,0,1,A,0,1,A
E0,22/04/97,Wimbledon,Chelsea,0,1,A,0,1,A
E0,23/04/97,Derby,Nott'm Forest,0,0,D,0,0,D
E0,23/04/97,Leicester City,West Ham United,0,1,A,0,0,D
E0,24/04/97,Tottenham Hotspur,Middlesbrough,1,0,H,0,0,D
E0,03/05/97,Arsenal,Newcastle United,0,1,A,0,1,A
E0,03/05/97,Chelsea,Leeds United,0,0,D,0,0,D
E0,03/05/97,Coventry,Derby,1,2,A,0,0,D
E0,03/05/97,Leicester City,Manchester United,2,2,D,2,1,H
E0,03/05/97,Liverpool,Tottenham Hotspur,2,1,H,2,1,H
E0,03/05/97,Middlesbrough,Aston Villa,3,2,H,2,0,H
E0,03/05/97,Nott'm Forest,Wimbledon,1,1,D,0,1,A
E0,03/05/97,Southampton,Blackburn Rovers,2,0,H,1,0,H
E0,03/05/97,Sunderland,Everton,3,0,H,1,0,H
E0,03/05/97,West Ham United,Sheffield Weds,5,1,H,3,0,H
E0,05/05/97,Manchester United,Middlesbrough,3,3,D,2,3,A
E0,06/05/97,West Ham United,Newcastle United,0,0,D,0,0,D
E0,06/05/97,Wimbledon,Liverpool,2,1,H,1,0,H
E0,07/05/97,Leicester City,Sheffield Weds,1,0,H,0,0,D
E0,08/05/97,Blackburn Rovers,Middlesbrough,0,0,D,0,0,D
E0,08/05/97,Manchester United,Newcastle United,0,0,D,0,0,D
E0,11/05/97,Aston Villa,Southampton,1,0,H,1,0,H
E0,11/05/97,Blackburn Rovers,Leicester City,2,4,A,1,1,D
E0,11/05/97,Derby,Arsenal,1,3,A,1,0,H
E0,11/05/97,Everton,Chelsea,1,2,A,0,2,A
E0,11/05/97,Leeds United,Middlesbrough,1,1,D,0,0,D
E0,11/05/97,Manchester United,West Ham United,2,0,H,1,0,H
E0,11/05/97,Newcastle United,Nott'm Forest,5,0,H,4,0,H
E0,11/05/97,Sheffield Weds,Liverpool,1,1,D,0,0,D
E0,11/05/97,Tottenham Hotspur,Coventry,1,2,A,1,2,A
E0,11/05/97,Wimbledon,Sunderland,1,0,H,0,0,D
